,identifiant_unique_client,nombre_commandes,montant_total_acheté,panier_moyen,note_moyenne,taux_avis,types_paiement_utilisés,paiement_en_plusieurs_fois,moyenne_nbre_paiements,variete_categories,dernier_achat,premier_achat,etat_client,code_postal_client,cp_etats_clients,recence,anciennete,frequence_commande_mensuelle,jours_entre_commandes_moyen
94081,fe4ce4aa8ec7005ff315a8bf0c582c6b,1,86.89,86.89,5.0,1.0,1,1.0,2.0,1,2018-05-17,2018-05-17,São Paulo,6390,01000,109,1,30.0,1.0
94082,fe4d4f723597e832e9bbc67080a34c27,1,109.69,109.69,4.0,1.0,1,0.0,1.0,1,2017-03-14,2017-03-14,Bahia,40370,40000,538,1,30.0,1.0
94083,fe4d5c2905fb936e27cf35ec0ade8403,1,88.87,88.87,4.0,1.0,1,1.0,2.0,1,2018-08-09,2018-08-09,São Paulo,4116,01000,25,1,30.0,1.0
94084,fe4dbbc69283bc79bdb2e9836d4fd582,1,16.86,16.86,5.0,1.0,1,0.0,1.0,1,2018-04-16,2018-04-16,Paraná,83015,80000,140,1,30.0,1.0
94085,fe4e64505d2a68284e44481fece7b807,1,540.32,270.16,5.0,1.0,1,0.0,1.0,1,2017-11-25,2017-11-25,Rio de Janeiro,26013,20000,282,1,30.0,1.0
94086,fe4f3edee136351dd8e5e7d370ba09b9,1,130.89,130.89,5.0,1.0,1,1.0,5.0,1,2017-11-10,2017-11-10,São Paulo,4515,01000,297,1,30.0,1.0
94087,fe5095482e8c21ce3c46c65616d8bb10,1,63.23,63.23,4.0,1.0,1,0.0,1.0,1,2018-03-28,2018-03-28,São Paulo,1410,01000,159,1,30.0,1.0
94088,fe50acde4870aa583fd28401916b7348,1,187.59,187.59,3.0,1.0,1,1.0,4.0,1,2018-01-15,2018-01-15,São Paulo,13152,01000,231,1,30.0,1.0
94089,fe50fc8b1e7d06fc87e9e25522832f22,1,61.0,61.0,5.0,1.0,1,0.0,1.0,1,2017-08-23,2017-08-23,Paraná,86450,80000,376,1,30.0,1.0
94090,fe525423d5c723c09a410ef415a06b5e,1,88.37,88.37,5.0,1.0,1,0.0,1.0,1,2018-05-09,2018-05-09,Rio de Janeiro,27930,20000,117,1,30.0,1.0
94091,fe52c2abb172426dd6416cc69e6b3689,2,530.8,176.9333333333333,1.0,1.0,1,0.0,1.0,1,2017-09-23,2017-09-16,São Paulo,6754,01000,345,8,7.5,4.0
94092,fe5356333d9ad35e81c4770b666b8d12,1,91.5,91.5,5.0,1.0,1,0.0,1.0,1,2018-03-07,2018-03-07,Distrito Federal,71931,70000,180,1,30.0,1.0
94093,fe545236854bd464edce9e3d7a8eaf54,1,163.65,163.65,5.0,1.0,1,0.0,1.0,1,2017-10-20,2017-10-20,São Paulo,15690,01000,318,1,30.0,1.0
94094,fe5462d3581d238ff2f78d8f0220a86c,1,84.37,84.37,3.0,1.0,1,0.0,1.0,1,2018-04-13,2018-04-13,Minas Gerais,37270,30000,143,1,30.0,1.0
94095,fe583fa349eada65507f4a724344f5d7,1,61.26,61.26,5.0,1.0,1,0.0,1.0,1,2017-03-21,2017-03-21,Goiás,75830,74000,531,1,30.0,1.0
94096,fe59c62fd17bec8e2c80ffa25028f88d,1,65.71,65.71,5.0,1.0,1,0.0,1.0,1,2018-01-14,2018-01-14,São Paulo,13387,01000,232,1,30.0,1.0
94097,fe59cf598a1ac9690d2fb783d3eae75b,1,78.55,78.55,4.0,1.0,1,0.0,1.0,1,2018-07-19,2018-07-19,São Paulo,6186,01000,46,1,30.0,1.0
94098,fe59d5878cd80080edbd29b5a0a4e1cf,3,185.09,61.696666666666665,3.3333333333333335,1.0,1,1.0,2.0,2,2017-08-22,2017-06-07,Distrito Federal,71065,70000,377,77,1.1688311688311688,25.666666666666668
94099,fe5a0ee5004beb74ebb901c658c5eafa,1,67.14,67.14,4.0,1.0,1,0.0,1.0,1,2018-08-01,2018-08-01,Rio de Janeiro,28570,20000,33,1,30.0,1.0
94100,fe5b50581a1dcd4707df3fc10376329d,1,318.97,318.97,5.0,1.0,1,1.0,3.0,1,2018-04-02,2018-04-02,São Paulo,18520,01000,154,1,30.0,1.0
94101,fe5b71c385acf23c79e585d432ed8fc7,1,230.49,230.49,1.0,1.0,1,0.0,1.0,1,2018-07-16,2018-07-16,Bahia,42810,40000,49,1,30.0,1.0
94102,fe5be7af0172f95e54c5158427804d67,1,61.85,61.85,4.0,1.0,1,1.0,5.0,1,2018-03-12,2018-03-12,Rio de Janeiro,26290,20000,175,1,30.0,1.0
94103,fe5c588a028e60c1314aabf77d04ee24,1,55.11,55.11,5.0,1.0,1,1.0,5.0,1,2018-02-12,2018-02-12,São Paulo,13940,01000,203,1,30.0,1.0
94104,fe5ccd1f354e6e7a8009f492c6f31426,1,187.06,187.06,4.0,1.0,1,1.0,6.0,1,2018-06-12,2018-06-12,Bahia,41750,40000,83,1,30.0,1.0
94105,fe5cd18d036c2dff040713e83b728797,1,25.27,25.27,4.0,1.0,1,0.0,1.0,1,2017-11-02,2017-11-02,São Paulo,3585,01000,305,1,30.0,1.0
94106,fe5d307ceeb4ba712f7f926d3fe49304,1,135.98,135.98,5.0,1.0,1,0.0,1.0,1,2018-08-16,2018-08-16,São Paulo,12248,01000,18,1,30.0,1.0
94107,fe5d59204b1e2953075779ed6a6fc20b,1,286.79,286.79,5.0,1.0,1,1.0,8.0,1,2018-08-04,2018-08-04,São Paulo,1139,01000,30,1,30.0,1.0
94108,fe5eca6512b89e5786961fa1e8b8fcac,1,138.53,138.53,3.0,1.0,1,1.0,2.0,1,2017-11-04,2017-11-04,São Paulo,4313,01000,303,1,30.0,1.0
94109,fe601d406a2a6e44a6911847f876a9d7,1,234.57,234.57,5.0,1.0,1,1.0,4.0,1,2018-06-06,2018-06-06,Rio de Janeiro,24210,20000,89,1,30.0,1.0
94110,fe6067bdb6929d8d52ef1264be79fc88,1,37.23,37.23,5.0,1.0,1,1.0,3.0,1,2018-08-17,2018-08-17,Santa Catarina,89820,88000,17,1,30.0,1.0
94111,fe612e4c139f4350d17f1b9f5cbbe3f0,1,189.37,189.37,1.0,1.0,1,1.0,2.0,1,2018-01-22,2018-01-22,Rio de Janeiro,22750,20000,224,1,30.0,1.0
94112,fe613188d4d20ea3e3dc1290549c3ad1,2,196.2,98.1,5.0,1.0,1,1.0,3.0,1,2017-11-20,2017-11-20,São Paulo,18110,01000,287,1,60.0,0.5
94113,fe6140b314b10517d57a456367eafc1f,1,182.83,182.83,1.0,1.0,1,1.0,18.0,1,2018-06-25,2018-06-25,Paraíba,58025,58000,70,1,30.0,1.0
94114,fe61808c794dc860ec6e3137d9018b2b,1,164.79,164.79,5.0,1.0,1,1.0,3.0,1,2017-10-02,2017-10-02,São Paulo,3572,01000,336,1,30.0,1.0
94115,fe620e8f77c9a99d0f38a1809f785674,1,31.11,31.11,2.0,1.0,1,1.0,2.0,1,2018-07-13,2018-07-13,Minas Gerais,30555,30000,52,1,30.0,1.0
94116,fe621515cb589be0dcd19aa57e6ef0fe,1,69.73,69.73,5.0,1.0,1,0.0,1.0,1,2018-02-10,2018-02-10,São Paulo,4761,01000,205,1,30.0,1.0
94117,fe632379f0ad7461cbd6dd42db361b71,1,186.5,186.5,5.0,1.0,1,1.0,6.0,1,2018-01-21,2018-01-21,Mato Grosso,78690,78000,225,1,30.0,1.0
94118,fe64246944cea1dd63421ee753223b56,1,212.2,106.1,5.0,1.0,1,0.0,1.0,1,2017-11-29,2017-11-29,Tocantins,77500,77000,278,1,30.0,1.0
94119,fe645fe26b82078d3a95d82a017aa396,1,81.16,81.16,5.0,1.0,1,1.0,2.0,1,2017-10-21,2017-10-21,Rio de Janeiro,26030,20000,317,1,30.0,1.0
94120,fe65c76fc3eb742328d1401c521c95b4,1,89.88,89.88,5.0,1.0,1,1.0,2.0,1,2018-01-09,2018-01-09,São Paulo,6226,01000,237,1,30.0,1.0
94121,fe6600d14249f0e6e1d35ae70ddfc42b,1,264.76,264.76,1.0,1.0,1,1.0,10.0,1,2018-04-30,2018-04-30,Bahia,45037,40000,126,1,30.0,1.0
94122,fe66cdddc79a564c2ced2d5ea0f62e7b,1,116.94,116.94,5.0,1.0,1,1.0,3.0,1,2017-10-01,2017-10-01,Goiás,75460,74000,337,1,30.0,1.0
94123,fe66f2dac30ccd7cba407f0135c9cf17,1,82.2,82.2,5.0,1.0,1,1.0,7.0,1,2017-05-23,2017-05-23,São Paulo,5302,01000,468,1,30.0,1.0
94124,fe671564adbd29c727722191af62afae,1,208.05,208.05,5.0,1.0,1,1.0,8.0,1,2017-04-13,2017-04-13,Alagoas,57900,57000,508,1,30.0,1.0
94125,fe680d29bd77430cdae0648522b031af,1,1155.08,577.54,4.0,1.0,1,1.0,5.0,1,2017-10-06,2017-10-06,São Paulo,13202,01000,332,1,30.0,1.0
94126,fe685949aae1ed273aa2e3d7cb0679e1,1,24.75,24.75,2.0,1.0,1,1.0,2.0,1,2017-12-19,2017-12-19,São Paulo,7190,01000,258,1,30.0,1.0
94127,fe686f6f92b967b80e26310be8c28dc4,1,47.38,47.38,5.0,1.0,1,0.0,1.0,1,2018-05-13,2018-05-13,São Paulo,2410,01000,113,1,30.0,1.0
94128,fe6887362bbf6ba91bdd38b0bc950b98,1,131.44,131.44,4.0,1.0,1,0.0,1.0,1,2017-11-28,2017-11-28,São Paulo,12603,01000,279,1,30.0,1.0
94129,fe698f543a90dd31d997b24dec8c20db,1,124.52,124.52,5.0,1.0,1,1.0,6.0,1,2018-01-25,2018-01-25,Minas Gerais,37705,30000,221,1,30.0,1.0
94130,fe69db51b44ea93a2eb9cd875ed35eba,1,211.89,211.89,5.0,1.0,1,1.0,10.0,1,2018-02-26,2018-02-26,São Paulo,4715,01000,189,1,30.0,1.0
94131,fe6a4adc1fb2610beebde178e4f98bca,1,172.51,172.51,5.0,1.0,1,1.0,2.0,1,2018-04-24,2018-04-24,São Paulo,12850,01000,132,1,30.0,1.0
94132,fe6a76c801bc48ef40ee03170832f416,1,68.89,68.89,5.0,1.0,1,0.0,1.0,1,2017-07-04,2017-07-04,São Paulo,13720,01000,426,1,30.0,1.0
94133,fe6b113acee46594f596e9d8dce810dc,1,36.78,36.78,4.0,1.0,1,0.0,1.0,1,2017-11-24,2017-11-24,São Paulo,3175,01000,283,1,30.0,1.0
94134,fe6b273b109be3711e9ab252d3173aa1,1,71.82,71.82,1.0,1.0,1,1.0,3.0,1,2018-01-15,2018-01-15,São Paulo,11950,01000,231,1,30.0,1.0
94135,fe6b54cd897e53d07ecec69074ddf7b9,1,91.66,91.66,5.0,1.0,1,0.0,1.0,1,2017-08-21,2017-08-21,São Paulo,4893,01000,378,1,30.0,1.0
94136,fe6baf7ab3cf7378de7bfb5f49db489c,1,66.15,66.15,5.0,1.0,1,0.0,1.0,1,2018-06-12,2018-06-12,São Paulo,3122,01000,83,1,30.0,1.0
94137,fe6cae7b4ec50b71fe57349e39e01e4c,1,23.29,23.29,5.0,1.0,1,0.0,1.0,1,2018-08-07,2018-08-07,São Paulo,4154,01000,27,1,30.0,1.0
94138,fe6ceb39e4c3d9cff52e95de1eb671ad,1,79.19,79.19,3.0,1.0,1,1.0,3.0,1,2017-05-10,2017-05-10,Rio de Janeiro,26266,20000,481,1,30.0,1.0
94139,fe6db9c6a1a30ca55742eaf095e3032a,1,120.87,120.87,5.0,1.0,1,1.0,6.0,1,2017-07-05,2017-07-05,São Paulo,3735,01000,425,1,30.0,1.0
94140,fe702f5f24b432afd18e24f53feb9bbe,1,403.81,403.81,1.0,1.0,1,1.0,8.0,1,2017-12-06,2017-12-06,Goiás,72900,74000,271,1,30.0,1.0
94141,fe713394dfe3e40c4e5a6fc3ed017080,1,61.05,61.05,3.0,1.0,1,1.0,3.0,1,2017-07-17,2017-07-17,Sergipe,49087,49000,413,1,30.0,1.0
94142,fe71393e06baa2636d75e3bd65c10e0a,1,216.05,216.05,1.0,1.0,1,1.0,5.0,1,2017-11-30,2017-11-30,Rio de Janeiro,28949,20000,277,1,30.0,1.0
94143,fe723a20cfca7bef0e6b4e7f2fe1c802,1,113.15,113.15,5.0,1.0,1,0.0,1.0,1,2018-02-17,2018-02-17,São Paulo,6663,01000,198,1,30.0,1.0
94144,fe7244ad27823759af5f43efd9389e2a,1,224.02,224.02,4.0,1.0,1,1.0,5.0,1,2017-11-25,2017-11-25,São Paulo,11065,01000,282,1,30.0,1.0
94145,fe731c60bfe3a5bce6db27a633716216,1,406.49,406.49,5.0,1.0,1,1.0,4.0,1,2017-09-20,2017-09-20,Rio de Janeiro,27120,20000,348,1,30.0,1.0
94146,fe734e0b1bff1c3eae41b269bb64c503,1,618.85,618.85,5.0,1.0,1,0.0,1.0,1,2017-06-13,2017-06-13,Minas Gerais,37110,30000,447,1,30.0,1.0
94147,fe748aca39dd588cad3184f297c78e13,1,50.09,50.09,1.0,1.0,1,0.0,1.0,1,2017-12-12,2017-12-12,Rio de Janeiro,22793,20000,265,1,30.0,1.0
94148,fe74c562689512f17b7eefffc41421c8,1,499.24,249.62,5.0,1.0,1,0.0,1.0,1,2018-05-12,2018-05-12,Rio de Janeiro,23020,20000,114,1,30.0,1.0
94149,fe76e0d2ff56927716b573babe7f1d98,1,997.37,997.37,5.0,1.0,1,1.0,10.0,1,2018-01-10,2018-01-10,Pernambuco,55814,50000,236,1,30.0,1.0
94150,fe7780b2659c715218834f592a838f6a,1,99.62,99.62,3.0,1.0,1,1.0,8.0,1,2017-04-13,2017-04-13,Alagoas,57860,57000,508,1,30.0,1.0
94151,fe77f5e3afcdf669f0533d19c58c9cfb,1,101.68,101.68,5.0,1.0,1,0.0,1.0,1,2018-06-25,2018-06-25,São Paulo,2250,01000,70,1,30.0,1.0
94152,fe78f9a2d0726d03ff9fc4307d3fa5df,1,64.1,64.1,5.0,1.0,1,0.0,1.0,1,2017-10-17,2017-10-17,Minas Gerais,35660,30000,321,1,30.0,1.0
94153,fe797777cb9bed24de9dced3819e8b59,1,455.36,455.36,3.0,1.0,1,1.0,8.0,1,2018-01-27,2018-01-27,Paraná,83255,80000,219,1,30.0,1.0
94154,fe799f0683e5d6262a69c448df99cbb9,1,303.86,303.86,5.0,1.0,1,1.0,7.0,1,2017-08-09,2017-08-09,São Paulo,13202,01000,390,1,30.0,1.0
94155,fe79bf9e428ce68a614bfea7ac8f9004,1,35.22,35.22,4.0,1.0,1,0.0,1.0,1,2018-01-29,2018-01-29,São Paulo,13041,01000,217,1,30.0,1.0
94156,fe7a8399575bb4edb4787bf61b728736,1,105.29,105.29,5.0,1.0,1,0.0,1.0,1,2017-09-28,2017-09-28,Rio de Janeiro,20520,20000,340,1,30.0,1.0
94157,fe7b18b6abace476dc6390ee5d174e13,1,52.73,52.73,5.0,1.0,1,1.0,5.0,1,2017-05-29,2017-05-29,São Paulo,9185,01000,462,1,30.0,1.0
94158,fe7b542a38eb5fc0d67ea1587f4a878d,1,110.52,110.52,5.0,1.0,1,1.0,2.0,1,2017-05-29,2017-05-29,São Paulo,4863,01000,462,1,30.0,1.0
94159,fe7b70ee0f44f8aff193e5054d44eeb4,1,69.74,69.74,4.0,1.0,1,1.0,3.0,1,2018-04-23,2018-04-23,São Paulo,15840,01000,133,1,30.0,1.0
94160,fe7b84f9e65da4d5243143d28509c3a8,1,798.48,266.16,1.0,1.0,1,1.0,5.0,1,2017-12-07,2017-12-07,Mato Grosso do Sul,79112,79000,270,1,30.0,1.0
94161,fe7cac6f25adea52658b24825562eb8f,1,40.25,40.25,5.0,1.0,1,0.0,1.0,1,2018-08-09,2018-08-09,Santa Catarina,89135,88000,25,1,30.0,1.0
94162,fe7d9f762e10ad2a548a6484f8b5c3ac,1,215.27,215.27,5.0,1.0,1,1.0,8.0,1,2018-06-08,2018-06-08,Santa Catarina,88230,88000,87,1,30.0,1.0
94163,fe7f632a9c4a34bc6b60a03a15ce7e12,1,305.08,305.08,4.0,1.0,1,0.0,1.0,1,2017-02-05,2017-02-05,São Paulo,6764,01000,575,1,30.0,1.0
94164,fe7f8dc88470be4982579e7c30d80c07,1,113.37,113.37,3.0,1.0,1,1.0,4.0,1,2018-05-04,2018-05-04,Rio de Janeiro,20910,20000,122,1,30.0,1.0
94165,fe80881541b7cb0a0732cf82eed3c82b,1,310.28,155.14,5.0,1.0,1,0.0,1.0,1,2017-11-04,2017-11-04,Rio de Janeiro,24931,20000,303,1,30.0,1.0
94166,fe810d4870b11964c5d0ae1817aaa97b,1,210.08,210.08,3.0,1.0,1,1.0,4.0,1,2017-01-25,2017-01-25,Rio de Janeiro,24350,20000,586,1,30.0,1.0
94167,fe811126db89b4d20579cf2bd04ed284,1,144.65,144.65,4.0,1.0,1,0.0,1.0,1,2017-10-19,2017-10-19,São Paulo,4235,01000,319,1,30.0,1.0
94168,fe81b9d773a871a0c1395922c4357060,1,37.77,37.77,5.0,1.0,1,0.0,1.0,1,2017-12-27,2017-12-27,São Paulo,11085,01000,250,1,30.0,1.0
94169,fe81bb32c243a86b2f86fbf053fe6140,5,1590.76,318.152,4.2,1.0,2,0.4,2.4,2,2018-06-21,2017-10-22,São Paulo,1453,01000,74,243,0.617283950617284,48.6
94170,fe81ff9c78d6da14517d341e0881c6a7,1,43.31,43.31,5.0,1.0,1,0.0,1.0,1,2018-03-17,2018-03-17,São Paulo,17011,01000,170,1,30.0,1.0
94171,fe82528d6510186bf8d749b86125ddf9,1,162.13,162.13,3.0,1.0,1,1.0,12.0,1,2017-04-03,2017-04-03,Pará,68448,66000,518,1,30.0,1.0
94172,fe8282f689a7aa3d630b7a37a439de01,1,116.9,116.9,5.0,1.0,1,1.0,10.0,1,2018-05-16,2018-05-16,São Paulo,13848,01000,110,1,30.0,1.0
94173,fe833298f3e617a9690e8f6dcd01ae70,1,69.04,69.04,4.0,1.0,1,1.0,4.0,1,2018-08-16,2018-08-16,Rio Grande do Sul,95708,90000,18,1,30.0,1.0
94174,fe834c54bf8bbb9af65c5939e574c1ba,1,49.09,49.09,4.0,1.0,1,0.0,1.0,1,2017-09-12,2017-09-12,Rio de Janeiro,25565,20000,356,1,30.0,1.0
94175,fe83a1eecb94d049cd92b9a759d63cae,1,220.88,220.88,3.0,1.0,1,1.0,3.0,1,2018-01-30,2018-01-30,Minas Gerais,36855,30000,216,1,30.0,1.0
94176,fe83f60e8975f58a5d51f61bee4c9930,1,72.75,72.75,5.0,1.0,1,0.0,1.0,1,2017-11-28,2017-11-28,São Paulo,15703,01000,279,1,30.0,1.0
94177,fe843b2621523dc9e82cfa392b47e6ea,1,164.7,164.7,5.0,1.0,1,1.0,2.0,1,2018-02-04,2018-02-04,São Paulo,7073,01000,211,1,30.0,1.0
94178,fe856d7e322242cbfd59ab1cfcc78066,1,82.0,82.0,5.0,1.0,1,1.0,5.0,1,2017-12-28,2017-12-28,Minas Gerais,39402,30000,249,1,30.0,1.0
94179,fe8642c45378e099b84c7172323f8c5f,1,185.03,185.03,5.0,1.0,1,1.0,4.0,1,2017-10-09,2017-10-09,São Paulo,9840,01000,329,1,30.0,1.0
94180,fe86854f299d065a1024c42c1e7ec3e6,1,52.0,52.0,3.0,1.0,1,1.0,3.0,1,2018-02-26,2018-02-26,Goiás,75115,74000,189,1,30.0,1.0
94181,fe86ce129cfeddc53998ddc884d92a46,1,113.67,113.67,5.0,1.0,1,1.0,6.0,1,2018-06-26,2018-06-26,Rio de Janeiro,21920,20000,69,1,30.0,1.0
94182,fe86d9409d83a3c561ce16e64d2d55e6,1,1302.54,217.09,1.0,1.0,1,1.0,4.0,1,2017-10-17,2017-10-17,São Paulo,17208,01000,321,1,30.0,1.0
94183,fe87efb2a10c5be210f09f813108a433,1,86.58,86.58,4.0,1.0,1,1.0,3.0,1,2017-11-05,2017-11-05,Rio Grande do Norte,59815,59000,302,1,30.0,1.0
94184,fe8a3f7661f79b2bb6e2bf0a0902f549,1,127.02,127.02,4.0,1.0,1,1.0,2.0,1,2017-12-13,2017-12-13,São Paulo,6714,01000,264,1,30.0,1.0
94185,fe8a8d9cb1a0f9f3d6eb9c2f5dc11e3c,1,62.78,62.78,5.0,1.0,1,0.0,1.0,1,2017-09-03,2017-09-03,São Paulo,2177,01000,365,1,30.0,1.0
94186,fe8b8f603b72ea3ae721cafd06ac18e5,1,248.84,248.84,4.0,1.0,1,0.0,1.0,1,2018-07-24,2018-07-24,São Paulo,5419,01000,41,1,30.0,1.0
94187,fe8c8231f074e23044e03e33085f1070,1,73.01,73.01,5.0,1.0,1,0.0,1.0,1,2017-08-30,2017-08-30,Bahia,41810,40000,369,1,30.0,1.0
94188,fe8c86611b4f0dcb79d80548116d0259,1,273.32,273.32,5.0,1.0,1,1.0,4.0,1,2017-03-27,2017-03-27,São Paulo,19806,01000,525,1,30.0,1.0
94189,fe8d391d6d52830a3299805d3fd5a0a2,1,181.15,181.15,4.0,1.0,1,1.0,10.0,1,2017-06-12,2017-06-12,São Paulo,13188,01000,448,1,30.0,1.0
94190,fe8d4a61937a1fae6bf734851f6b4c32,1,41.11,41.11,1.0,1.0,1,1.0,3.0,1,2018-03-02,2018-03-02,Minas Gerais,38610,30000,185,1,30.0,1.0
94191,fe8dc12da914a29250476cecc58097bc,1,119.25,119.25,5.0,1.0,1,0.0,1.0,1,2018-03-16,2018-03-16,Rio de Janeiro,23055,20000,171,1,30.0,1.0
94192,fe8e71d0bc90dc0d0b0e1646ee29fcd2,1,86.01,86.01,5.0,1.0,1,0.0,1.0,1,2017-06-04,2017-06-04,São Paulo,11680,01000,456,1,30.0,1.0
94193,fe905a35ad610e433e3e61a3cb66abaa,1,135.59,135.59,5.0,1.0,1,1.0,3.0,1,2018-01-03,2018-01-03,Santa Catarina,88840,88000,243,1,30.0,1.0
94194,fe9325a72778ec9ffed12c4503b066c2,1,157.13,157.13,5.0,1.0,1,0.0,1.0,1,2018-01-27,2018-01-27,São Paulo,19570,01000,219,1,30.0,1.0
94195,fe947af6540d580b9703d0332d04f0e3,1,1643.96,821.98,5.0,1.0,1,1.0,6.0,1,2017-02-13,2017-02-13,Paraná,80230,80000,567,1,30.0,1.0
94196,fe950c855187ad86e88c96bfd312c295,1,35.0,35.0,5.0,1.0,1,0.0,1.0,1,2018-03-04,2018-03-04,Santa Catarina,89162,88000,183,1,30.0,1.0
94197,fe966894d60cac0ffa8b1c94e0a7294a,1,44.83,44.83,5.0,1.0,1,1.0,2.0,1,2017-04-29,2017-04-29,Ceará,62800,60000,492,1,30.0,1.0
94198,fe969bc8faf45d5a27cb7f3dd3bd5922,1,52.78,52.78,5.0,1.0,1,1.0,3.0,1,2018-06-05,2018-06-05,São Paulo,1307,01000,90,1,30.0,1.0
94199,fe96db270812081c3cae9a23e1d11c25,1,202.79,202.79,5.0,1.0,1,1.0,8.0,1,2018-04-27,2018-04-27,Espírito Santo,29167,29000,129,1,30.0,1.0
94200,fe97a20a987dd0adc99328b52be73c4c,1,22.86,22.86,5.0,1.0,1,0.0,1.0,1,2017-02-12,2017-02-12,São Paulo,16901,01000,568,1,30.0,1.0
94201,fe980244ecb1b2b271cece2e75107fd0,1,365.12,182.56,1.0,1.0,1,0.0,1.0,1,2017-11-27,2017-11-27,Santa Catarina,88705,88000,280,1,30.0,1.0
94202,fe990557640ab2498217c7017f33befd,1,198.13,198.13,5.0,1.0,1,1.0,2.0,1,2018-03-24,2018-03-24,Rio Grande do Sul,91760,90000,163,1,30.0,1.0
94203,fe99c37acdbd978fecb62eea4c58f415,1,135.08,135.08,4.0,1.0,1,1.0,3.0,1,2017-10-02,2017-10-02,Espírito Santo,29845,29000,336,1,30.0,1.0
94204,fe9e22b5f00b48c483db9b65082c1d53,1,519.74,519.74,5.0,1.0,1,1.0,5.0,1,2017-12-28,2017-12-28,São Paulo,17021,01000,249,1,30.0,1.0
94205,fe9e7e3770e87bb00445911e06d77d20,1,64.1,64.1,5.0,1.0,1,1.0,2.0,1,2017-07-01,2017-07-01,Rio de Janeiro,25901,20000,429,1,30.0,1.0
94206,fe9f91b1ce7e2858c7dfd3fbca948db0,1,52.83,52.83,5.0,1.0,1,1.0,2.0,1,2018-07-16,2018-07-16,Rio de Janeiro,27163,20000,49,1,30.0,1.0
94207,fea0e442a0561eccf352e19e3e0a093e,1,67.81,67.81,5.0,1.0,1,0.0,1.0,1,2018-04-23,2018-04-23,São Paulo,15460,01000,133,1,30.0,1.0
94208,fea0f9a9583bcc0173a04d95d7939974,1,72.93,72.93,5.0,1.0,1,0.0,1.0,1,2017-12-24,2017-12-24,São Paulo,9520,01000,253,1,30.0,1.0
94209,fea2054e713554cbbf0d681e062dd6de,1,108.79,108.79,1.0,1.0,1,1.0,2.0,1,2018-03-11,2018-03-11,Minas Gerais,38400,30000,176,1,30.0,1.0
94210,fea3fe25fcf1d736dc7b2cc72a0749e4,1,309.99,309.99,2.0,1.0,1,1.0,4.0,1,2018-05-11,2018-05-11,Rio de Janeiro,20230,20000,115,1,30.0,1.0
94211,fea74e188b7ba8b49cee6e279c64c91f,1,838.71,279.57,5.0,1.0,1,1.0,5.0,1,2018-08-06,2018-08-06,São Paulo,8773,01000,28,1,30.0,1.0
94212,fea8627390feb1f0f86cab956e438bdf,1,76.12,76.12,2.0,1.0,1,1.0,7.0,1,2017-04-05,2017-04-05,Rio Grande do Sul,97300,90000,516,1,30.0,1.0
94213,fea918b38379929f8a6b73c77360e0ae,1,166.63,166.63,5.0,1.0,1,1.0,3.0,1,2018-08-21,2018-08-21,São Paulo,4064,01000,13,1,30.0,1.0
94214,feaa8891b941fef98112c26ef7c19cee,1,100.77,100.77,5.0,1.0,1,0.0,1.0,1,2017-07-02,2017-07-02,Sergipe,49530,49000,428,1,30.0,1.0
94215,feabf8e40d1e2502099e33c9319f4b7d,1,319.33,319.33,3.0,1.0,1,0.0,1.0,1,2017-11-24,2017-11-24,Minas Gerais,32405,30000,283,1,30.0,1.0
94216,feac24e6d650007c8e500001c8ac04d7,1,46.0,46.0,5.0,1.0,1,0.0,1.0,1,2018-01-25,2018-01-25,Rio de Janeiro,20541,20000,221,1,30.0,1.0
94217,feac4a7086ce2faabda77119f5b9a81e,1,90.41,90.41,5.0,1.0,1,0.0,1.0,1,2018-05-10,2018-05-10,Minas Gerais,30330,30000,116,1,30.0,1.0
94218,feae353ea73e765c5a5073dad8915449,1,196.99,196.99,4.0,1.0,1,0.0,1.0,1,2017-11-10,2017-11-10,São Paulo,18085,01000,297,1,30.0,1.0
94219,feae7ffdb1899fb29dc34b1ff3f9b5b5,1,161.77,161.77,5.0,1.0,1,0.0,1.0,1,2017-11-19,2017-11-19,Rio de Janeiro,28360,20000,288,1,30.0,1.0
94220,feb1105b77a97340e3118a8a8ec3c1a2,1,137.99,137.99,5.0,1.0,1,0.0,1.0,1,2018-07-18,2018-07-18,Sergipe,49025,49000,47,1,30.0,1.0
94221,feb1f294b8f44aff91b06f3e3f8217f3,1,138.96,138.96,5.0,1.0,1,1.0,4.0,1,2017-10-12,2017-10-12,Espírito Santo,29148,29000,326,1,30.0,1.0
94222,feb2a9889d236875c3510880bf9576f3,1,990.45,990.45,5.0,1.0,1,1.0,10.0,1,2017-05-07,2017-05-07,Distrito Federal,71070,70000,484,1,30.0,1.0
94223,feb3a5a11a06b144a9aee7fb0fc03453,1,391.02,130.34,4.0,1.0,1,1.0,2.0,1,2017-12-01,2017-12-01,São Paulo,13820,01000,276,1,30.0,1.0
94224,feb3f0df86d1e7eb2d8dd4f61637f2ed,1,78.2,78.2,5.0,1.0,1,0.0,1.0,1,2018-04-25,2018-04-25,São Paulo,18273,01000,131,1,30.0,1.0
94225,feb4f4ac5cc52822cea09bc4a6687ec5,1,5.37,5.37,5.0,1.0,1,0.0,1.0,1,2017-08-18,2017-08-18,Espírito Santo,29650,29000,381,1,30.0,1.0
